longitude,latitude,spi_med_anual
-53.52162462784109,-18.02020460737935,0.031804527291181675
-53.48569201647632,-18.02020460737935,0.03201058928697596
-53.19823112555807,-18.02020460737935,0.03421239771025244
-53.16229851419328,-18.02020460737935,0.03419054578728495
-53.1263659028285,-18.02020460737935,0.03435284626030686
-53.090433291463725,-18.02020460737935,0.034557609531613666
-53.77315290739457,-17.984271995971607,0.034153839800109775
-53.737220296029776,-17.984271995971607,0.034153839800109775
-53.701287684665004,-17.984271995971607,0.03359050929191623
-53.66535507330022,-17.98427199597161,0.03344420887939689
-53.593489850570656,-17.98427199597161,0.03258011443640319
-53.55755723920587,-17.98427199597161,0.03192873147402084
-53.52162462784109,-17.98427199597161,0.032196502721559835
-53.48569201647632,-17.984271995971607,0.032389037411648065
-53.44975940511153,-17.984271995971607,0.032389037411648065
-53.41382679374675,-17.98427199597161,0.031374482779062754
-53.377894182381965,-17.98427199597161,0.03170909430063507
-53.34196157101718,-17.98427199597161,0.03248150645629766
-53.30602895965241,-17.984271995971607,0.03296227996189372
-53.27009634828763,-17.98427199597161,0.03384441160339868
-53.234163736922845,-17.98427199597161,0.034227007069112275
-53.19823112555807,-17.98427199597161,0.034227007069112275
-53.16229851419328,-17.98427199597161,0.03416865154532708
-53.1263659028285,-17.98427199597161,0.03417027600017774
-53.090433291463725,-17.98427199597161,0.03456781176250269
-53.80908551875934,-17.948339384563983,0.03344465220845068
-53.77315290739456,-17.94833938456398,0.034153839800109775
-53.737220296029776,-17.948339384563983,0.034153839800109775
-53.701287684665,-17.948339384563983,0.03359050929191623
-53.66535507330022,-17.948339384563983,0.03344420887939689
-53.62942246193544,-17.948339384563983,0.03340640373971747
-53.593489850570656,-17.948339384563983,0.03258011443640319
-53.55755723920588,-17.948339384563983,0.03192873147402084
-53.52162462784109,-17.948339384563983,0.032196502721559835
-53.48569201647632,-17.948339384563983,0.032389037411648065
-53.44975940511152,-17.948339384563983,0.032389037411648065
-53.41382679374675,-17.948339384563983,0.031374482779062754
-53.37789418238197,-17.948339384563983,0.03170909430063507
-53.34196157101718,-17.948339384563983,0.03248150645629766
-53.306028959652416,-17.94833938456398,0.03296227996189372
-53.27009634828763,-17.948339384563983,0.03384441160339868
-53.23416373692285,-17.948339384563983,0.034227007069112275
-53.19823112555806,-17.948339384563983,0.034227007069112275
-53.16229851419328,-17.94833938456398,0.03416865154532708
-53.1263659028285,-17.948339384563983,0.03417027600017774
-53.090433291463725,-17.948339384563983,0.03456781176250269
-53.91688335285368,-17.912406773156466,0.033686869916537986
-53.8809507414889,-17.912406773156466,0.03387193182543046
-53.84501813012413,-17.912406773156466,0.03347485692167449
-53.80908551875934,-17.912406773156466,0.03350546783790912
-53.77315290739456,-17.912406773156466,0.03454015459465068
-53.737220296029776,-17.912406773156466,0.03454015459465068
-53.701287684665,-17.912406773156466,0.03328086063800447
-53.66535507330022,-17.912406773156466,0.03348447514568617
-53.62942246193544,-17.912406773156466,0.03360921596773315
-53.593489850570656,-17.912406773156466,0.03202449738971278
-53.55755723920588,-17.912406773156466,0.032219651401232514
-53.52162462784109,-17.912406773156466,0.03252324313003187
-53.48569201647632,-17.912406773156466,0.03199049239350508
-53.44975940511153,-17.912406773156466,0.03199049239350508
-53.41382679374675,-17.912406773156466,0.03205374368587839
-53.377894182381965,-17.912406773156466,0.03219094008899276
-53.34196157101718,-17.912406773156466,0.032586919541966755
-53.3060289596524,-17.912406773156466,0.03359660151272754
-53.27009634828763,-17.912406773156466,0.034582503400892764
-53.234163736922845,-17.912406773156466,0.03471000412634257
-53.19823112555807,-17.912406773156466,0.03471000412634257
-53.16229851419328,-17.912406773156466,0.0343445890074775
-57.474211877966994,-17.87647416174907,0.021525842700402906
-53.91688335285368,-17.87647416174907,0.033508786290517144
-53.8809507414889,-17.87647416174907,0.03382318628985348
-53.84501813012413,-17.876474161749066,0.0335521891962497
-53.80908551875934,-17.87647416174907,0.034357189726332234
-53.77315290739456,-17.87647416174907,0.034295204508272586
-53.737220296029776,-17.876474161749066,0.034295204508272586
-53.701287684665,-17.87647416174907,0.0324745119056206
-53.66535507330022,-17.87647416174907,0.03310498835626136
-53.62942246193544,-17.876474161749066,0.032886572419663085
-53.593489850570656,-17.876474161749066,0.03244001801467769
-53.55755723920588,-17.87647416174907,0.0327778995619935
-53.52162462784109,-17.87647416174907,0.032228126928649035
-53.48569201647632,-17.87647416174907,0.03255886219332502
-53.44975940511153,-17.876474161749066,0.03255886219332502
-53.41382679374675,-17.87647416174907,0.032867200953070684
-53.377894182381965,-17.87647416174907,0.032541644670292455
-53.34196157101718,-17.87647416174907,0.033789164468403125
-53.306028959652416,-17.876474161749066,0.03383101670907002
-53.27009634828762,-17.87647416174907,0.034494300920486255
-53.23416373692285,-17.87647416174907,0.03447289783113917
-53.19823112555807,-17.87647416174907,0.03447289783113917
-53.16229851419328,-17.876474161749066,0.03442285776460853
-57.510144489331765,-17.840541550341783,0.02174758213614326
-57.474211877966994,-17.84054155034178,0.02143639420680827
-57.438279266602216,-17.84054155034178,0.021588817838732694
-57.40234665523742,-17.840541550341783,0.022757738199375755
-53.91688335285368,-17.84054155034178,0.03368468654560389
-53.88095074148891,-17.84054155034178,0.03358244685173964
-53.84501813012412,-17.84054155034178,0.03442379221632722
-53.80908551875934,-17.84054155034178,0.03421758750100699
-53.77315290739456,-17.84054155034178,0.033379968679735826
-53.737220296029776,-17.84054155034178,0.033379968679735826
-53.701287684665,-17.84054155034178,0.03262561715576095
-53.66535507330023,-17.84054155034178,0.03260119259411416
-53.62942246193544,-17.84054155034178,0.03262801952354379
-53.593489850570656,-17.84054155034178,0.032089863970229164
-53.55755723920588,-17.84054155034178,0.03244587055429134
-53.521624627841085,-17.840541550341783,0.032368277996280656
-53.48569201647632,-17.84054155034178,0.03276034121906026
-53.44975940511153,-17.84054155034178,0.03276034121906026
-53.41382679374675,-17.84054155034178,0.03255177166542297
-53.377894182381965,-17.84054155034178,0.0334596599306147
-53.34196157101718,-17.84054155034178,0.03357430550135016
-53.30602895965241,-17.84054155034178,0.03486962524691892
-53.27009634828763,-17.84054155034178,0.03466544890444123
-53.234163736922845,-17.84054155034178,0.034249986921966784
-53.19823112555807,-17.84054155034178,0.034249986921966784
-53.16229851419328,-17.84054155034178,0.03461298175707729
-57.54607710069656,-17.804608938934606,0.021456585185764012
-57.510144489331765,-17.804608938934606,0.02261496767683881
-57.474211877966994,-17.804608938934606,0.02230684312694943
-57.438279266602216,-17.804608938934606,0.0225385054093022
-57.40234665523742,-17.804608938934606,0.022662273744303355
-57.366414043872645,-17.804608938934606,0.022662273744303355
-57.330481432507874,-17.804608938934606,0.022590463695055425
-57.29454882114308,-17.804608938934606,0.022851904667664843
-57.2586162097783,-17.804608938934606,0.022888079885703367
-53.8809507414889,-17.804608938934606,0.033264647989672
-53.84501813012413,-17.804608938934606,0.03418499332191873
-53.80908551875934,-17.804608938934606,0.0332213133239223
-53.77315290739456,-17.804608938934606,0.03354665759489919
-53.737220296029776,-17.804608938934606,0.03354665759489919
-53.701287684665,-17.804608938934606,0.03248458939159521
-53.66535507330022,-17.804608938934606,0.0326666382571332
-53.62942246193544,-17.804608938934606,0.031143038413337994
-53.593489850570656,-17.804608938934606,0.03202372084993518
-53.55755723920588,-17.804608938934606,0.033439964173171126
-53.52162462784109,-17.804608938934606,0.03361630160490534
-53.48569201647632,-17.804608938934606,0.034047499976210774
-53.44975940511153,-17.804608938934606,0.034047499976210774
-53.41382679374675,-17.804608938934606,0.033918705836589826
