longitude,latitude,spi_med_anual
-68.50552356695471,-10.618086659932152,0.009313819424800085
-68.46959095558994,-10.618086659932152,0.009260806896135418
-68.43365834422515,-10.61808665993215,0.009121275595796471
-68.39772573286037,-10.61808665993215,0.00902294235766384
-68.3617931214956,-10.618086659932152,0.00902294235766384
-68.32586051013081,-10.618086659932152,0.00876972285383472
-68.28992789876602,-10.618086659932152,0.008893229400796216
-68.25399528740125,-10.61808665993215,0.008847541433008537
-68.21806267603647,-10.618086659932152,0.007001424159434398
-68.1821300646717,-10.618086659932152,0.0069770599898535905
-68.1461974533069,-10.618086659932152,0.007180231037365372
-68.11026484194213,-10.618086659932152,0.006811557857132194
-68.07433223057734,-10.618086659932152,0.006811557857132194
-68.03839961921256,-10.618086659932152,0.006753493972335062
-68.00246700784778,-10.618086659932152,0.006545070066559042
-67.966534396483,-10.618086659932152,0.006445614007346612
-67.93060178511821,-10.61808665993215,0.006059316713120031
-67.89466917375344,-10.618086659932152,0.005956247745685124
-67.85873656238866,-10.618086659932152,0.00599488961483315
-67.82280395102387,-10.61808665993215,0.00599488961483315
-67.7868713396591,-10.618086659932152,0.0060464298662698404
-67.75093872829432,-10.618086659932152,0.00583748895964731
-67.71500611692953,-10.61808665993215,0.005878984705850158
-65.41531898958355,-10.618086659932152,0.018669145398618348
-65.37938637821878,-10.618086659932152,0.018597110212593596
-65.343453766854,-10.618086659932152,0.018992227700698184
-65.30752115548921,-10.618086659932152,0.01943232626821127
-65.27158854412444,-10.618086659932152,0.019722506360582807
-65.23565593275966,-10.618086659932152,0.019821319394111973
-65.19972332139487,-10.618086659932152,0.019821319394111973
-65.1637907100301,-10.618086659932152,0.02029503560155767
-65.12785809866531,-10.618086659932152,0.020700454467932526
-65.09192548730053,-10.618086659932152,0.020958513411341004
-65.05599287593574,-10.618086659932152,0.02153368648848693
-65.02006026457097,-10.618086659932152,0.021575883879523385
-64.98412765320619,-10.618086659932152,0.021703700064432604
-64.9481950418414,-10.618086659932152,0.021703700064432604
-64.91226243047663,-10.618086659932152,0.021925505046797866
-64.87632981911185,-10.618086659932152,0.021837153786445004
-64.84039720774706,-10.618086659932152,0.021624793358231746
-64.80446459638229,-10.618086659932152,0.021542433456599664
-64.7685319850175,-10.618086659932152,0.021701062214407974
-64.73259937365273,-10.618086659932152,0.021995876030835852
-64.69666676228795,-10.618086659932152,0.021995876030835852
-64.66073415092316,-10.61808665993215,0.022266176486805296
-64.62480153955838,-10.618086659932152,0.02211176916324006
-64.5888689281936,-10.618086659932152,0.022478176677880952
-64.55293631682882,-10.618086659932152,0.022432244599014366
-64.51700370546403,-10.618086659932152,0.025308541523392906
-64.48107109409925,-10.618086659932152,0.026661099195453467
-64.44513848273449,-10.618086659932152,0.026661099195453467
-64.40920587136969,-10.618086659932152,0.026737719387787594
-64.37327326000491,-10.618086659932152,0.027410684409899418
-64.33734064864014,-10.618086659932152,0.028694023267076943
-64.30140803727535,-10.618086659932152,0.03016837584381983
-64.26547542591057,-10.618086659932152,0.03084284106400897
-64.2295428145458,-10.618086659932152,0.031164844754445042
-64.19361020318101,-10.61808665993215,0.03041668169237497
-64.15767759181622,-10.618086659932152,0.03041668169237497
-64.12174498045145,-10.618086659932152,0.028841383921498723
-64.08581236908667,-10.61808665993215,0.02878472703515508
-64.04987975772188,-10.618086659932152,0.0283496892467215
-64.01394714635711,-10.61808665993215,0.028241193028245404
-63.978014534992326,-10.618086659932152,0.02728326903779436
-63.94208192362755,-10.618086659932152,0.027363941491327797
-63.90614931226276,-10.618086659932152,0.027363941491327797
-63.870216700897984,-10.618086659932152,0.02466457830345585
-63.834284089533206,-10.618086659932152,0.024401957400175634
-63.79835147816843,-10.618086659932152,0.02415906149858613
-63.76241886680364,-10.618086659932152,0.02506136973826555
-63.726486255438864,-10.618086659932152,0.025554067192588046
-63.690553644074086,-10.618086659932152,0.02573506953182516
-63.654621032709294,-10.618086659932152,0.02573506953182516
-63.61868842134452,-10.618086659932152,0.02547298563519733
-63.582755809979744,-10.618086659932152,0.025656804152847698
-63.54682319861495,-10.618086659932152,0.027233108496286264
-63.510890587250174,-10.618086659932152,0.027233627673977117
-63.4749579758854,-10.61808665993215,0.02713097323886214
-63.43902536452061,-10.61808665993215,0.02713544425288462
-63.40309275315583,-10.618086659932152,0.027080797062915257
-63.36716014179104,-10.618086659932152,0.027080797062915257
-63.33122753042627,-10.618086659932152,0.02729305467115647
-63.29529491906149,-10.618086659932152,0.027327556989725985
-63.25936230769671,-10.618086659932152,0.027577692343200455
-63.22342969633192,-10.618086659932152,0.029153012983594555
-63.18749708496715,-10.618086659932152,0.02930503850944276
-63.15156447360237,-10.618086659932152,0.029353325389784708
-63.11563186223758,-10.618086659932152,0.029353325389784708
-63.0796992508728,-10.618086659932152,0.029679143431495338
-63.04376663950803,-10.618086659932152,0.029828802714877676
-63.00783402814325,-10.61808665993215,0.02979862771680705
-62.97190141677846,-10.618086659932152,0.030110929357424616
-62.93596880541368,-10.618086659932152,0.029838984694327456
-62.90003619404891,-10.61808665993215,0.029770851264703024
-62.86410358268412,-10.618086659932152,0.029770851264703024
-62.82817097131934,-10.618086659932152,0.029847876991978516
-62.79223835995455,-10.618086659932152,0.0298367617910705
-62.756305748589774,-10.618086659932152,0.029997584213610082
-62.720373137225,-10.618086659932152,0.029944111413671707
-62.68444052586021,-10.618086659932152,0.029512852117399
-62.64850791449543,-10.618086659932152,0.028728518310671646
-62.612575303130654,-10.618086659932152,0.028728518310671646
-62.57664269176586,-10.618086659932152,0.028659484700098225
-62.54071008040109,-10.618086659932152,0.02881183067972497
-62.50477746903631,-10.618086659932152,0.02825848615644925
-62.468844857671534,-10.618086659932152,0.028124308085585657
-62.43291224630674,-10.618086659932152,0.027727205011327742
-62.39697963494197,-10.61808665993215,0.02758485856774432
-62.36104702357719,-10.618086659932152,0.027608730202236465
-62.325114412212415,-10.61808665993215,0.027608730202236465
-62.28918180084762,-10.618086659932152,0.027454016491639817
-62.25324918948285,-10.618086659932152,0.027310633470303138
-62.21731657811806,-10.618086659932152,0.028351630245481093
-62.18138396675328,-10.618086659932152,0.02817031568296168
-62.1454513553885,-10.618086659932152,0.02795082348055326
-62.10951874402372,-10.618086659932152,0.027876945407861727
-62.07358613265894,-10.618086659932152,0.027876945407861727
-62.03765352129416,-10.61808665993215,0.027978838066811
-62.001720909929375,-10.618086659932152,0.027788599932667572
-61.9657882985646,-10.618086659932152,0.02757260229892338
-61.92985568719982,-10.618086659932152,0.027743141815369698
-61.89392307583503,-10.618086659932152,0.027538611742964868
-61.857990464470255,-10.61808665993215,0.02953480947138638
-61.82205785310548,-10.618086659932152,0.02953480947138638
-61.786125241740685,-10.618086659932152,0.029578376138493324
-61.75019263037591,-10.618086659932152,0.028999861933086662
-61.714260019011135,-10.618086659932152,0.029237530630164685
-61.67832740764636,-10.618086659932152,0.02950747095158545
-61.642394796281565,-10.618086659932152,0.029355987126385062
-61.60646218491679,-10.618086659932152,0.02940121978056843
-61.570529573552015,-10.618086659932152,0.02940121978056843
-61.53459696218722,-10.618086659932152,0.02953301447999147
-61.498664350822445,-10.618086659932152,0.029895379001393996
-61.46273173945767,-10.61808665993215,0.030385861383309107
-61.42679912809288,-10.618086659932152,0.030163817853411445
-61.3908665167281,-10.618086659932152,0.030752489972661785
-61.35493390536332,-10.618086659932152,0.03176153557357229
-61.31900129399854,-10.618086659932152,0.03354916805135409
-61.28306868263375,-10.618086659932152,0.03354916805135409
-61.24713607126897,-10.618086659932152,0.037079306136183404
-61.2112034599042,-10.618086659932152,0.03840927350175134
-61.17527084853942,-10.618086659932152,0.03839957673533028
-61.13933823717464,-10.618086659932152,0.03822791436799251
-61.10340562580985,-10.618086659932152,0.03767258553203309
-61.06747301444508,-10.618086659932152,0.037737026219576676
-61.0315404030803,-10.618086659932152,0.037737026219576676
-60.99560779171552,-10.618086659932152,0.0373773286814686
-60.95967518035073,-10.618086659932152,0.037496086408976184
-60.92374256898596,-10.618086659932152,0.037245329567659864
-60.88780995762118,-10.618086659932152,0.0372412204478628
-60.85187734625637,-10.618086659932152,0.03735721991961093
-60.81594473489161,-10.61808665993215,0.03819524508556547
-60.78001212352684,-10.618086659932152,0.03819524508556547
-60.744079512162045,-10.618086659932152,0.03819540262325242
-60.70814690079727,-10.618086659932152,0.03593430928485268
-60.67221428943248,-10.618086659932152,0.03429940007973771
-60.6362816780677,-10.618086659932152,0.03425950594732101
-60.600349066702925,-10.618086659932152,0.034081772643417794
-60.56441645533813,-10.618086659932152,0.03397614059622388
-60.52848384397336,-10.618086659932152,0.03397614059622388
-60.49255123260858,-10.618086659932152,0.03479240565038611
-60.45661862124379,-10.618086659932152,0.03469959818521713
-60.42068600987901,-10.61808665993215,0.034823525134865446
-60.38475339851424,-10.618086659932152,0.03486360605331169
-60.34882078714946,-10.618086659932152,0.03465772727332942
-60.31288817578467,-10.618086659932152,0.03547501841002562
-60.2769555644199,-10.61808665993215,0.035449253494107734
-60.24102295305512,-10.618086659932152,0.035449253494107734
-60.20509034169034,-10.618086659932152,0.03534812273237848
-60.16915773032555,-10.618086659932152,0.0352882868387008
-60.13322511896078,-10.618086659932152,0.03515390689007789
-60.09729250759599,-10.618086659932152,0.03489917385677594
-60.06135989623121,-10.618086659932152,0.03475294449190638
-60.02542728486643,-10.618086659932152,0.03531037979642105
-59.989494673501646,-10.618086659932152,0.03531037979642105
-59.95356206213687,-10.618086659932152,0.03503361607527221
-59.91762945077209,-10.618086659932152,0.034852616339929574
-59.8816968394073,-10.618086659932152,0.03409082755778814
-59.845764228042526,-10.618086659932152,0.033954513341605215
-59.80983161667775,-10.618086659932152,0.03399141685617443
-59.77389900531296,-10.618086659932152,0.03386980970356062
-59.73796639394818,-10.61808665993215,0.03386980970356062
-59.702033782583406,-10.618086659932152,0.03362764872718787
-59.66610117121863,-10.618086659932152,0.033278952364820806
-59.63016855985384,-10.618086659932152,0.033157968230961433
-59.59423594848906,-10.618086659932152,0.03275033278347572
-59.558303337124286,-10.618086659932152,0.03261070503138173
-59.52237072575949,-10.618086659932152,0.032522748707464626
-59.48643811439472,-10.61808665993215,0.03273766875313911
-59.450505503029945,-10.618086659932152,0.03273766875313911
-59.41457289166515,-10.618086659932152,0.03333756038789753
-59.37864028030037,-10.618086659932152,0.03284037545880239
-59.3427076689356,-10.618086659932152,0.032873734877134964
-59.30677505757081,-10.618086659932152,0.03345846427067562
-59.27084244620603,-10.618086659932152,0.034752910085282605
-59.23490983484124,-10.61808665993215,0.03604816312187837
-59.19897722347647,-10.618086659932152,0.03604816312187837
-59.16304461211169,-10.618086659932152,0.036240069738572904
-59.1271120007469,-10.618086659932152,0.03600988025522967
-59.09117938938213,-10.618086659932152,0.03643403465913396
-59.05524677801735,-10.618086659932152,0.036542527374205276
-59.01931416665257,-10.618086659932152,0.036788098411299215
-58.98338155528778,-10.618086659932152,0.0365960214370509
-58.94744894392301,-10.618086659932152,0.0365960214370509
-58.91151633255823,-10.618086659932152,0.03771923546001555
-58.87558372119345,-10.618086659932152,0.03768636439778708
-58.83965110982866,-10.618086659932152,0.03771878469614856
-58.80371849846389,-10.618086659932152,0.03790156947768047
-58.76778588709911,-10.618086659932152,0.03892967599887404
-58.73185327573432,-10.618086659932152,0.039817591055078976
-58.69592066436954,-10.618086659932152,0.039817591055078976
-58.65998805300475,-10.618086659932152,0.039639192152432536
-58.624055441639975,-10.618086659932152,0.03993989620122428
-58.5881228302752,-10.618086659932152,0.04036817037007654
-58.55219021891041,-10.618086659932152,0.04041653117007506
-58.51625760754563,-10.618086659932152,0.04064074792489184
-58.480324996180855,-10.61808665993215,0.04046080927999039
-58.44439238481606,-10.618086659932152,0.0412459390411339
-58.40845977345129,-10.618086659932152,0.0412459390411339
-58.37252716208651,-10.618086659932152,0.041110769046052285
-58.336594550721735,-10.618086659932152,0.04099114390378154
-58.30066193935694,-10.618086659932152,0.04087882309348935
-58.26472932799217,-10.618086659932152,0.04102003673294408
-58.22879671662739,-10.618086659932152,0.041133197109674745
-58.192864105262615,-10.618086659932152,0.04115689324831669
-58.15693149389782,-10.618086659932152,0.04115689324831669
-58.12099888253305,-10.618086659932152,0.04121869087989926
-58.08506627116827,-10.618086659932152,0.04135748502022941
-58.04913365980348,-10.618086659932152,0.04142899880254822
-58.0132010484387,-10.618086659932152,0.04203803382827213
-57.97726843707392,-10.61808665993215,0.04311870120680818
-57.94133582570914,-10.618086659932152,0.043235375497387
-57.90540321434436,-10.61808665993215,0.043235375497387
-57.869470602979575,-10.618086659932152,0.04373352819870523
-57.8335379916148,-10.618086659932152,0.044172058464374477
-57.79760538025002,-10.618086659932152,0.044479557310726316
-57.761672768885234,-10.618086659932152,0.04458643816168799
-57.725740157520455,-10.618086659932152,0.04533873417029617
-57.68980754615568,-10.618086659932152,0.04540971932978244
-57.653874934790885,-10.618086659932152,0.04540971932978244
-57.617942323426114,-10.618086659932152,0.04512827652754841
-57.582009712061335,-10.618086659932152,0.04495597310591236
-57.54607710069656,-10.618086659932152,0.04486026828623523
-57.510144489331765,-10.618086659932152,0.04533252609016491
-57.474211877966994,-10.618086659932152,0.0450905270494246
-57.438279266602216,-10.618086659932152,0.045095700297943596
-57.40234665523742,-10.618086659932152,0.045257312104949425
-57.366414043872645,-10.618086659932152,0.045257312104949425
-57.330481432507874,-10.618086659932152,0.04548525744915777
-57.29454882114308,-10.618086659932152,0.04535977899565683
-57.2586162097783,-10.618086659932152,0.0460051817615863
-57.22268359841352,-10.618086659932152,0.0427129977088669
-57.18675098704874,-10.618086659932152,0.03949428073338352
-57.15081837568396,-10.61808665993215,0.039788484105894355
-57.114885764319176,-10.618086659932152,0.039788484105894355
-57.0789531529544,-10.618086659932152,0.0397644075483675
-57.04302054158962,-10.618086659932152,0.03972863231120167
-57.00708793022483,-10.618086659932152,0.04034256053963903
-56.971155318860056,-10.618086659932152,0.04037251524072757
-56.93522270749528,-10.618086659932152,0.04014815254573485
-56.8992900961305,-10.618086659932152,0.03598373233285373
-56.863357484765714,-10.618086659932152,0.03598373233285373
-56.82742487340093,-10.618086659932152,0.036057081675718715
-56.79149226203615,-10.618086659932152,0.035935220432348446
-56.755559650671366,-10.61808665993215,0.03602113180602943
-56.71962703930659,-10.618086659932152,0.036762157017654375
-56.68369442794181,-10.618086659932152,0.037026895136664566
-56.64776181657703,-10.618086659932152,0.037641788807362395
-56.61182920521225,-10.618086659932152,0.037641788807362395
-56.57589659384747,-10.618086659932152,0.03740659721311173
-56.53996398248268,-10.618086659932152,0.03761767253830848
-56.504031371117904,-10.618086659932152,0.0380827004210058
-56.468098759753126,-10.618086659932152,0.03843988223288917
-56.43216614838834,-10.618086659932152,0.03845629741436349
-56.39623353702357,-10.618086659932152,0.03838239911186778
-56.360300925658784,-10.618086659932152,0.038135155142664454
-56.324368314294,-10.618086659932152,0.038135155142664454
-56.28843570292922,-10.618086659932152,0.038945623878284735
-56.25250309156444,-10.618086659932152,0.038972673497452016
-56.21657048019965,-10.618086659932152,0.040020074007831835
-56.18063786883488,-10.618086659932152,0.0388864209461919
-56.1447052574701,-10.618086659932152,0.03927779895355694
-56.10877264610532,-10.618086659932152,0.03914120492327863
-56.07284003474054,-10.618086659932152,0.03914120492327863
-56.03690742337575,-10.618086659932152,0.03952324578563379
-56.00097481201097,-10.61808665993215,0.03984884326253432
-55.96504220064619,-10.618086659932152,0.04054328833815398
-55.92910958928141,-10.618086659932152,0.04035901699077614
-55.89317697791663,-10.618086659932152,0.04040689183215621
-55.85724436655184,-10.618086659932152,0.0405627542981576
-55.82131175518707,-10.618086659932152,0.0405627542981576
-55.78537914382229,-10.618086659932152,0.040685263558449175
-55.74944653245751,-10.618086659932152,0.044810192933966785
-55.713513921092726,-10.618086659932152,0.04685769030069241
-55.67758130972795,-10.618086659932152,0.04664290406441087
-55.64164869836316,-10.618086659932152,0.046365911746107755
-55.60571608699839,-10.618086659932152,0.04631622162140837
-55.569783475633606,-10.618086659932152,0.046090273608157546
-55.53385086426882,-10.618086659932152,0.046090273608157546
-55.49791825290404,-10.618086659932152,0.04603011464787954
-55.46198564153925,-10.618086659932152,0.04628068769943914
-55.42605303017448,-10.618086659932152,0.04631336713316327
-55.390120418809694,-10.618086659932152,0.04620476767409972
-55.35418780744492,-10.61808665993215,0.04694107439005434
-55.31825519608014,-10.618086659932152,0.04714885266291184
-55.28232258471535,-10.618086659932152,0.04714885266291184
-55.246389973350574,-10.618086659932152,0.04749693458114308
-55.2104573619858,-10.618086659932152,0.047657851851073726
-55.17452475062101,-10.61808665993215,0.04680383176679036
-55.13859213925623,-10.618086659932152,0.04728496917119537
-55.102659527891454,-10.618086659932152,0.0481012188347262
-55.06672691652667,-10.618086659932152,0.04848233906481082
-55.03079430516189,-10.618086659932152,0.04848233906481082
-54.99486169379711,-10.618086659932152,0.04908046519480087
-54.95892908243233,-10.618086659932152,0.048554581265963015
-54.92299647106756,-10.618086659932152,0.048523047870084456
-54.88706385970277,-10.618086659932152,0.048877670654238405
-54.85113124833799,-10.618086659932152,0.04884542978159708
-54.815198636973214,-10.618086659932152,0.048430674026152386
-54.77926602560842,-10.618086659932152,0.048430674026152386
-54.74333341424365,-10.618086659932152,0.04835934615791605
-54.70740080287886,-10.618086659932152,0.04861676682156027
-54.67146819151408,-10.618086659932152,0.04864383732437661
-54.6355355801493,-10.618086659932152,0.04828591445216332
-54.59960296878452,-10.618086659932152,0.04849126956776723
-54.56367035741974,-10.618086659932152,0.048697513297644476
-54.52773774605496,-10.618086659932152,0.04891675522238819
-54.491805134690175,-10.618086659932152,0.04891675522238819
-54.4558725233254,-10.618086659932152,0.04902885147931975
-54.41993991196062,-10.618086659932152,0.049453053214192376
-54.38400730059583,-10.618086659932152,0.049396452783150795
-54.348074689231055,-10.61808665993215,0.04956269840475548
-54.31214207786627,-10.618086659932152,0.04900580323251859
-54.2762094665015,-10.618086659932152,0.04895932992247635
-54.24027685513671,-10.618086659932152,0.04895932992247635
-54.20434424377193,-10.618086659932152,0.04884787183588519
-54.16841163240714,-10.618086659932152,0.049038804923215065
-54.13247902104237,-10.618086659932152,0.04865476718307069
-54.09654640967758,-10.618086659932152,0.04850770767285143
-54.06061379831281,-10.618086659932152,0.04923119832649068
-54.02468118694802,-10.618086659932152,0.04911233419395728
-53.98874857558325,-10.618086659932152,0.04911233419395728
-53.95281596421847,-10.618086659932152,0.04873844969743273
-53.91688335285368,-10.61808665993215,0.04868060303585685
-53.88095074148891,-10.618086659932152,0.04921245396211156
-53.84501813012413,-10.61808665993215,0.04965911920525524
-53.80908551875934,-10.618086659932152,0.049835282675725026
-53.77315290739456,-10.618086659932152,0.05083272146895343
-53.737220296029776,-10.61808665993215,0.05083272146895343
-53.701287684665,-10.618086659932152,0.04665060770857154
-53.66535507330022,-10.618086659932152,0.04157741167915912
-53.62942246193544,-10.618086659932152,0.0381535549318051
-53.593489850570656,-10.618086659932152,0.037812803385411514
-53.55755723920588,-10.618086659932152,0.03706232905479246
-53.52162462784109,-10.618086659932152,0.03770463997829191
-53.48569201647632,-10.618086659932152,0.03786647310034162
